rating,content,class,content_clean,content_clean_pt,length,positive_count,negative_count,class_new
5,Tạm đc Mua r mới bt ngoài thị trường vấn đag bán vs giá như này ??,1,tạm đc mua r mới bt ngoài thị trường vấn đag bán vs giá như này,tạm_được thị_trường_vấn giá,69,0,1,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. shiper phục vụ rất dễ thuơng .hàng ok .rất tốt",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình shiper phục vụ rất dễ thuơng hàng ok rất tốt,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình giao_hàng phục_vụ_dễ_thương hàng_ổn rất_tốt,208,6,1,1
5,"Chuyên nghiệp, thân thiện. Đóng gói kỹ lưỡng.",1,chuyên nghiệp thân thiện đóng gói kỹ lưỡng,chuyên_nghiệp thân_thiện đóng_gói_kỹ_lưỡng,42,3,0,1
5,Gửi sản phẩm/vé dịch vụ nhanh.,1,gửi sản phẩm vé dịch vụ nhanh,gửi_sản_phẩm vé_dịch_vụ,29,0,0,1
3,Giao sản phẩm/vé dịch vụ nhanh.,0,giao sản phẩm vé dịch vụ nhanh,sản_phẩm vé_dịch_vụ,30,0,0,0
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. tốt",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ tốt,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng_tốt,113,8,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. 10 goi tặng 2 khăn yếm, mình mua 20 goi cũng có 2 khăn là sao?",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh 10 goi tặng 2 khăn yếm mình mua 20 goi cũng có 2 khăn là sao,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ tặng khăn yếm khăn,175,3,0,1
1,"Sản phẩm/dịch vụ hoàn toàn khác mô tả. đặt màu trắng nhưng laj giao màu tím, giao hàng quá chậm",0,sản phẩm dịch vụ hoàn toàn khác mô tả đặt màu trắng nhưng laj giao màu tím giao hàng quá chậm,sản_phẩm_dịch_vụ_hoàn_toàn_khác_mô_tả màu trắng màu tím giao_hàng_chậm,93,0,2,0
4,Sản phẩm/dịch vụ giống mô tả. Chất lượng sản phẩm/dịch vụ khá tốt. Gửi sản phẩm/vé dịch vụ nhanh. sp giống Mô ta,1,sản phẩm dịch vụ giống mô tả chất lượng sản phẩm dịch vụ khá tốt gửi sản phẩm vé dịch vụ nhanh sp giống mô ta,sản_phẩm_dịch_vụ_giống_mô_tả chất_lượng sản_phẩm_dịch_vụ_tốt gửi_sản_phẩm vé_dịch_vụ sản_phẩm mô,115,2,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. sản phẩm ok,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi sản phẩm ok,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi sản_phẩm_ổn,60,3,0,1
5,Đẹp như mô tả.,1,đẹp như mô tả,đẹp như_mô_tả,13,2,0,1
5,Đẹp như mô tả. Giao hàng nhanh bất ngờ.,1,đẹp như mô tả giao hàng nhanh bất ngờ,đẹp như_mô_tả giao_hàng,37,2,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả.",1,chuyên nghiệp thân thiện đẹp như mô tả,chuyên_nghiệp thân_thiện đẹp như_mô_tả,38,4,0,1
5,Đóng gói kỹ lưỡng. Giá tốt. Giao hàng nhanh bất ngờ.,1,đóng gói kỹ lưỡng giá tốt giao hàng nhanh bất ngờ,đóng_gói_kỹ_lưỡng giá_tốt giao_hàng,49,2,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. shop tư vấn nhiệt tình pán hàng có tâm sẽ còn ủng hộ nữa",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình shop tư vấn nhiệt tình pán hàng có tâm sẽ còn ủng hộ nữa,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình cửa_hàng tư_vấn_nhiệt_tình pán hàng_tâm ủng_hộ,211,5,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. chủ shop dễ thương pán hàng có tâm chất lượng tốt date mới tinh m rất hài lòng và sẽ còn ủng hộ lần sau",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình chủ shop dễ thương pán hàng có tâm chất lượng tốt date mới tinh m rất hài lòng và sẽ còn ủng hộ lần sau,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình chủ cửa_hàng_dễ_thương pán hàng tâm_chất_lượng tốt date hài_lòng ủng_hộ,258,5,1,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Mua sp này ở shop nhiều lần rồi rất OK.",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình mua sp này ở shop nhiều lần rồi rất ok,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sản_phẩm cửa_hàng_ổn,199,5,0,1
5,Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.,1,chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ,chất_lượng_tuyệt_vời giá_tốt giao_hàng,52,2,0,1
5,tuyet voi,1,tuyet voi,,9,0,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Mua shop nhiều lần rồi, hàng rất OK Cảm ơn shop!",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi mua shop nhiều lần rồi hàng rất ok cảm ơn shop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi cửa_hàng hàng_ổn cửa_hàng,95,3,0,1
5,Chất lượng sản phẩm/dịch vụ rất tốt. dong goi hoi tiet kiem rach bao tum lum nhung giao nhanh..,1,chất lượng sản phẩm dịch vụ rất tốt dong goi hoi tiet kiem rach bao tum lum nhung giao nhanh,chất_lượng sản_phẩm_dịch_vụ rất_tốt_dong goi_hoi tum_lum,92,0,0,1
1,"chất lượng tả gì kì quá, mặc vô dính hột lên bím bé hết à",0,chất lượng tả gì kì quá mặc vô dính hột lên bím bé hết à,chất_lượng_tả gì_kì mặc vô_dính hột bím bé,56,0,1,0
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. hàng ok lắm. đủ cả 10 bịch k thiếu sót.. sẽ ủng hộ shop nhiệt tình",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình hàng ok lắm đủ cả 10 bịch k thiếu sót sẽ ủng hộ shop nhiệt tình,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình hàng_ổn lắm bịch không_thiếu_sót ủng_hộ cửa_hàng_nhiệt_tình,222,6,0,1
1,gửi mẫu k giong hình chụp,0,gửi mẫu k giong hình chụp,gửi mẫu không_giong_hình chụp,29,0,0,0
4,Hàng giống mô tả có điều đăt màu xanh lá mak giao màu đỏ hết hàng cũng hk nt báo,1,hàng giống mô tả có điều đăt màu xanh lá mak giao màu đỏ hết hàng cũng hk nt báo,hàng_giống_mô_tả đăt màu lá màu đỏ hàng báo,80,1,0,1
2,Sản phẩm/dịch vụ chỉ hơi giống mô tả. Chất lượng sản phẩm/dịch vụ không tốt.,0,sản phẩm dịch vụ chỉ hơi giống mô tả chất lượng sản phẩm dịch vụ không tốt,sản_phẩm_dịch_vụ_hơi_giống_mô_tả chất_lượng sản_phẩm_dịch_vụ_không_tốt,74,0,2,0
5,tạm DC. tuy nhiên bô hơi cũ Giong bo da SD roi,1,tạm dc tuy nhiên bô hơi cũ giong bo da sd roi,tạm_được bô cũ bo_da,52,0,2,0
4,Đúng mô tả.,1,đúng mô tả,đúng_mô_tả,10,1,0,1
4,Gửi sản phẩm/vé dịch vụ nhanh. Shop phục vụ khá tốt.,1,gửi sản phẩm vé dịch vụ nhanh shop phục vụ khá tốt,gửi_sản_phẩm vé_dịch_vụ cửa_hàng phục_vụ_tốt,50,1,0,1
5,Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Gửi sản phẩm/vé dịch vụ nhanh. nhân viên giao hàng rất nhanh và nhiệt tình. đặt 1 ngày là giao. mọi người nên mua.,1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi gửi sản phẩm vé dịch vụ nhanh nhân viên giao hàng rất nhanh và nhiệt tình đặt 1 ngày là giao mọi người nên mua,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi gửi_sản_phẩm vé_dịch_vụ giao_hàng_nhiệt_tình,159,3,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt.",1,chuyên nghiệp thân thiện đẹp như mô tả chất lượng tuyệt vời giá tốt,chuyên_nghiệp thân_thiện đẹp như_mô_tả chất_lượng_tuyệt_vời giá_tốt,67,6,0,1
5,"Cũng được để lâu bàn, hay mấy vận dụng linh tinh thì ok với giá, chứ này kg có cơ sở gì hết kg dám chùi miệng, mùi quá nồng",1,cũng được để lâu bàn hay mấy vận dụng linh tinh thì ok với giá chứ này kg có cơ sở gì hết kg dám chùi miệng mùi quá nồng,bàn mấy vận_dụng linh_tinh_ổn giá cơ_sở không_dám chùi miệng mùi nồng,126,0,0,1
5,"Chuyên nghiệp, thân thiện.",1,chuyên nghiệp thân thiện,chuyên_nghiệp thân_thiện,24,2,0,1
4,trên hình ảnh là mẫu mới.nhưng giao mẫu cũ,1,trên hình ảnh là mẫu mới nhưng giao mẫu cũ,hình_ảnh mẫu giao_mẫu cũ,42,0,1,0
5,"giá rẻ và chất lượng, shop nhiệt tình",1,giá rẻ và chất lượng shop nhiệt tình,giá_rẻ chất_lượng cửa_hàng_nhiệt_tình,36,2,0,1
5,"khăn ướt dùng đc cho bé sơ sinh luôn, yên tâm về chất lượng",1,khăn ướt dùng đc cho bé sơ sinh luôn yên tâm về chất lượng,khăn ướt bé sơ_sinh yên_tâm chất_lượng,60,0,0,1
5,"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. shop giao nhanh . khăn giấy tốt ok . cho shop 5 sao !!!",1,chuyên nghiệp thân thiện đẹp như mô tả đóng gói kỹ lưỡng chất lượng tuyệt vời giá tốt giao hàng nhanh bất ngờ shop giao nhanh khăn giấy tốt ok cho shop 5 sao,chuyên_nghiệp thân_thiện đẹp như_mô_tả đóng_gói_kỹ_lưỡng chất_lượng_tuyệt_vời giá_tốt giao_hàng cửa_hàng khăn giấy tốt ổn cửa_hàng_ _sao,157,10,0,1
5,"Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Khăn giấy vuông Hoa Mai 25k/gói, mình nghĩ to lắm. Không ngờ nhỏ xíu à",1,gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình khăn giấy vuông hoa mai 25k gói mình nghĩ to lắm không ngờ nhỏ xíu à,gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình khăn giấy vuông ngàn gói lắm không_ngờ nhỏ_xíu,142,1,0,1
3,Giao sản phẩm/vé dịch vụ nhanh. Shop phục vụ chấp nhận được. hàng mỏng quá thật sự không hài lòng,0,giao sản phẩm vé dịch vụ nhanh shop phục vụ chấp nhận được hàng mỏng quá thật sự không hài lòng,sản_phẩm vé_dịch_vụ cửa_hàng phục_vụ chấp_nhận hàng_mỏng không_hài_lòng,95,0,1,0
5,Đẹp như mô tả. Chất lượng tuyệt vời. hài lòng. cám ơn shop nhiều ??,1,đẹp như mô tả chất lượng tuyệt vời hài lòng cám ơn shop nhiều,đẹp như_mô_tả chất_lượng_tuyệt_vời hài_lòng cám_ơn cửa_hàng,61,3,0,1
1,"sản phẩm dính bụi, mua về phải lau chùi lại,một bên lỗ tay bị mất hình dán",0,sản phẩm dính bụi mua về phải lau chùi lại một bên lỗ tay bị mất hình dán,sản_phẩm dính bụi lau_chùi lỗ hình_dán,73,0,0,0
5,"Chất lượng sản phẩm/dịch vụ rất tốt. Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. giao hàng ok, tốt trong tầm giá cho shop 5 sao",1,chất lượng sản phẩm dịch vụ rất tốt sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi giao hàng ok tốt trong tầm giá cho shop 5 sao,chất_lượng sản_phẩm_dịch_vụ_rất_tốt sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi giao_hàng_ổn tốt tầm giá cửa_hàng_ _sao,130,6,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. sản phẩm ok",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình sản phẩm ok,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình sản_phẩm_ổn,166,5,0,1
5,"sản phẩm đẹp, giống mô tả, nhạc hay phù hợp cho các bé",1,sản phẩm đẹp giống mô tả nhạc hay phù hợp cho các bé,sản_phẩm_đẹp giống_mô_tả_nhạc bé,52,1,0,1
4,Sản phẩm/dịch vụ giống mô tả. Gửi sản phẩm/vé dịch vụ nhanh. Shop phục vụ khá tốt.,1,sản phẩm dịch vụ giống mô tả gửi sản phẩm vé dịch vụ nhanh shop phục vụ khá tốt,sản_phẩm_dịch_vụ_giống_mô_tả gửi_sản_phẩm vé_dịch_vụ cửa_hàng phục_vụ_tốt,79,2,0,1
5,Đẹp như mô tả. Đóng gói kỹ lưỡng.,1,đẹp như mô tả đóng gói kỹ lưỡng,đẹp như_mô_tả đóng_gói_kỹ_lưỡng,31,3,0,1
3,Chất lượng ổn.,0,chất lượng ổn,chất_lượng_ổn,13,1,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. bỉm dùng thích lắm mình sẽ tiếp tục ủng hộ shop",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình bỉm dùng thích lắm mình sẽ tiếp tục ủng hộ shop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình bỉm thích lắm ủng_hộ cửa_hàng,202,5,0,1
5,"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. shop rất nhiệt tình mình sẽ tiếp tục ủng hộ shop",1,sản phẩm dịch vụ giống mô tả và tốt hơn mong đợi chất lượng sản phẩm dịch vụ rất tốt gửi sản phẩm vé dịch vụ nhanh shop tư vấn hướng dẫn cực kỳ nhiệt tình shop rất nhiệt tình mình sẽ tiếp tục ủng hộ shop,sản_phẩm_dịch_vụ_giống_mô_tả tốt_hơn_mong_đợi chất_lượng sản_phẩm_dịch_vụ_rất_tốt gửi_sản_phẩm vé_dịch_vụ cửa_hàng tư_vấn hướng_dẫn_nhiệt_tình cửa_hàng_nhiệt_tình ủng_hộ cửa_hàng,203,5,0,1
